fashionDesigner,designer_name
http://www.wikidata.org/entity/Q7926371,Victor Stiebel
http://www.wikidata.org/entity/Q7930221,Viliana Georgieva
http://www.wikidata.org/entity/Q7931456,Vince Camuto
http://www.wikidata.org/entity/Q7937899,Vivienne Poy
http://www.wikidata.org/entity/Q7966887,Walé Adeyemi
http://www.wikidata.org/entity/Q7968773,Waraire Boswell
http://www.wikidata.org/entity/Q7976121,Wayne Cooper
http://www.wikidata.org/entity/Q7976315,Wayne Hemingway
http://www.wikidata.org/entity/Q7982477,Wendell Rodricks
http://www.wikidata.org/entity/Q7982512,Wendi Reed
http://www.wikidata.org/entity/Q7982749,Wendy Pepper
http://www.wikidata.org/entity/Q7982884,Wenlan Chia
http://www.wikidata.org/entity/Q8003780,Willi Smith
http://www.wikidata.org/entity/Q8004970,William Baker
http://www.wikidata.org/entity/Q8017747,William Rondina
http://www.wikidata.org/entity/Q8019173,William Tang
http://www.wikidata.org/entity/Q8019239,William Tempest
http://www.wikidata.org/entity/Q8043522,Xenobia Bailey
http://www.wikidata.org/entity/Q8044457,Ximena Valero
http://www.wikidata.org/entity/Q8045558,Xymena Zaniewska-Chwedczuk
http://www.wikidata.org/entity/Q8052423,Yeohlee Teng
http://www.wikidata.org/entity/Q8053489,Yiannis Evangelides
http://www.wikidata.org/entity/Q8053567,Yigal Azrouël
http://www.wikidata.org/entity/Q8054461,Yohanna Logan
http://www.wikidata.org/entity/Q8056414,Yotam Solomon
http://www.wikidata.org/entity/Q8060984,Yuliya Polishchuk
http://www.wikidata.org/entity/Q8066159,Zang Toi
http://www.wikidata.org/entity/Q8066524,Zara Bate
http://www.wikidata.org/entity/Q8066581,Zarah
http://www.wikidata.org/entity/Q8068457,Zeena Zaki
http://www.wikidata.org/entity/Q8068713,Zelda Wynn Valdes
http://www.wikidata.org/entity/Q8076911,Ángel Sánchez
http://www.wikidata.org/entity/Q8112939,Luís Buchinho
http://www.wikidata.org/entity/Q8201516,Antonio Miró
http://www.wikidata.org/entity/Q8201600,Antonio Pernas
http://www.wikidata.org/entity/Q8264910,Lü Yan
http://www.wikidata.org/entity/Q8564253,Folorunso Alakija
http://www.wikidata.org/entity/Q8843096,Estanislao Solsona Sementé
http://www.wikidata.org/entity/Q8933801,Chiara Ferragni
http://www.wikidata.org/entity/Q8962251,Francis Montesinos
http://www.wikidata.org/entity/Q8979879,Johan Ku
http://www.wikidata.org/entity/Q9011705,Jesús del Pozo
http://www.wikidata.org/entity/Q9017612,Kina Fernández
http://www.wikidata.org/entity/Q9028045,Manuel Pertegaz
http://www.wikidata.org/entity/Q9028049,Manuel Piña
http://www.wikidata.org/entity/Q9088353,Toni Francesc
http://www.wikidata.org/entity/Q9159676,Arkadius
http://www.wikidata.org/entity/Q9165292,Barbara Bates
http://www.wikidata.org/entity/Q9165399,Barbara Hoff
http://www.wikidata.org/entity/Q9168048,Q9168048
http://www.wikidata.org/entity/Q16197024,Julie Chaiken
http://www.wikidata.org/entity/Q16197286,Ivy Supersonic
http://www.wikidata.org/entity/Q16199031,Brian Lichtenberg
http://www.wikidata.org/entity/Q16200289,Carlo Brandelli
http://www.wikidata.org/entity/Q16200776,Salvatore J. Cesarani
http://www.wikidata.org/entity/Q16201868,Dorothy Grant
http://www.wikidata.org/entity/Q16202756,Jane Carr
http://www.wikidata.org/entity/Q16204104,Nicolas Putvinski
http://www.wikidata.org/entity/Q16204137,Gert-Johan Coetzee
http://www.wikidata.org/entity/Q16204186,Raul Melgoza
http://www.wikidata.org/entity/Q16205143,Vicky Tiel
http://www.wikidata.org/entity/Q16205419,Bradon McDonald
http://www.wikidata.org/entity/Q16206479,Virgil Ortiz
http://www.wikidata.org/entity/Q16209054,Eva Camacho-Sánchez
http://www.wikidata.org/entity/Q16209872,Lou Eyrich
http://www.wikidata.org/entity/Q16210736,Liz Lange
http://www.wikidata.org/entity/Q16213772,Satish Sikha
http://www.wikidata.org/entity/Q16214181,Bruno Schiavi
http://www.wikidata.org/entity/Q16214208,Luke Song
http://www.wikidata.org/entity/Q16214418,Bay Garnett
http://www.wikidata.org/entity/Q16215248,Charlotte Eskildsen
http://www.wikidata.org/entity/Q16215250,Damaris Evans
http://www.wikidata.org/entity/Q16215981,Marvin Oduber
http://www.wikidata.org/entity/Q16216640,Thien Le
http://www.wikidata.org/entity/Q16217368,Masato Jones
http://www.wikidata.org/entity/Q16217704,Ole Yde
http://www.wikidata.org/entity/Q16218439,Ardistia Dwiasri
http://www.wikidata.org/entity/Q16218666,Rahul Mishra
http://www.wikidata.org/entity/Q16218698,Sareh Nouri
http://www.wikidata.org/entity/Q16220963,Fam Irvoll
http://www.wikidata.org/entity/Q16221064,Savannah Miller
http://www.wikidata.org/entity/Q16221072,Minnie Mortimer
http://www.wikidata.org/entity/Q16221273,Hunter Bell
http://www.wikidata.org/entity/Q16221489,Charlotte Olympia
http://www.wikidata.org/entity/Q16221715,Zainab Chottani
http://www.wikidata.org/entity/Q16221728,Jared Flood
http://www.wikidata.org/entity/Q16221890,Hannah Marshall
http://www.wikidata.org/entity/Q16222083,Heaven Tanudiredja
http://www.wikidata.org/entity/Q16222202,Olivia von Halle
http://www.wikidata.org/entity/Q16222263,Lubica Kucerova
http://www.wikidata.org/entity/Q16222264,Michael Kuluva
http://www.wikidata.org/entity/Q16222550,Nidhi Yasha
http://www.wikidata.org/entity/Q16223565,Yuvna Kim
http://www.wikidata.org/entity/Q16224358,Wes Gordon
http://www.wikidata.org/entity/Q16226623,Sunny Fong
http://www.wikidata.org/entity/Q16231396,Lan Yu
http://www.wikidata.org/entity/Q16231398,Raun Larose
http://www.wikidata.org/entity/Q16231512,Ally Rehmtullah
http://www.wikidata.org/entity/Q16231569,Tatuna Nikolaishvili
http://www.wikidata.org/entity/Q16231629,Lisa Xu
http://www.wikidata.org/entity/Q16231862,Amaka Osakwe
http://www.wikidata.org/entity/Q16232408,Caroline Zoe Schumm
http://www.wikidata.org/entity/Q16232612,Masaba Gupta
http://www.wikidata.org/entity/Q16232764,Hogan McLaughlin
http://www.wikidata.org/entity/Q16232950,Sujit Meher
http://www.wikidata.org/entity/Q16233168,Kimberley Garner
http://www.wikidata.org/entity/Q16234054,Ugo Mozie
http://www.wikidata.org/entity/Q16240153,Zoe Jordan
http://www.wikidata.org/entity/Q16240175,Sasha Meneghel
http://www.wikidata.org/entity/Q16251865,Gunther Jaeckel
http://www.wikidata.org/entity/Q16262140,Q16262140
http://www.wikidata.org/entity/Q16263657,Shinjiro Asatsuki
http://www.wikidata.org/entity/Q16266861,Jorge Ibáñez
http://www.wikidata.org/entity/Q16272414,Q16272414
http://www.wikidata.org/entity/Q16274674,Nicolas Petrou
http://www.wikidata.org/entity/Q16297894,Jenni Ahtiainen
http://www.wikidata.org/entity/Q16300865,Isabel Jiménez
http://www.wikidata.org/entity/Q16302167,Sybilla Sorondo Mielzynski
http://www.wikidata.org/entity/Q16302604,María Vázquez
http://www.wikidata.org/entity/Q16318765,Claudia Brandmair
http://www.wikidata.org/entity/Q16325426,Marcel Sabat
http://www.wikidata.org/entity/Q16332885,George Stavropoulos
http://www.wikidata.org/entity/Q16337916,Maya Massafera
http://www.wikidata.org/entity/Q16359719,Katja Sehurina
http://www.wikidata.org/entity/Q16403911,Britt Samoson
http://www.wikidata.org/entity/Q16404692,Karin Siim-Juse
http://www.wikidata.org/entity/Q16405024,Aldo Järvsoo
http://www.wikidata.org/entity/Q16405910,Anu Hint
http://www.wikidata.org/entity/Q16405935,Maarja Tali
http://www.wikidata.org/entity/Q16406036,Tiina Talumees
http://www.wikidata.org/entity/Q16406657,Lilli Jahilo
http://www.wikidata.org/entity/Q16406741,Ruta Tepp-Soonsein
http://www.wikidata.org/entity/Q16407446,Küllike Tuvikene
http://www.wikidata.org/entity/Q16408044,Ksenia Joost
http://www.wikidata.org/entity/Q16408212,Made Põlluaas
http://www.wikidata.org/entity/Q16427428,Steinunn Sigurðardóttir
http://www.wikidata.org/entity/Q16485515,Bożena Batycka
http://www.wikidata.org/entity/Q16502624,Holly Fulton
http://www.wikidata.org/entity/Q16512484,Q16512484
http://www.wikidata.org/entity/Q16514163,Aziz Bekkaoui
http://www.wikidata.org/entity/Q16582107,Jorge Bocú
http://www.wikidata.org/entity/Q16594547,Malinda Damgaard
http://www.wikidata.org/entity/Q16596111,Lina Posada
http://www.wikidata.org/entity/Q16596731,Laila av Reyni
http://www.wikidata.org/entity/Q16598281,Manuel Fernández López
http://www.wikidata.org/entity/Q16610560,Themonik
http://www.wikidata.org/entity/Q16624192,Rakel
http://www.wikidata.org/entity/Q16628350,Delphine Manivet
http://www.wikidata.org/entity/Q16629111,Sarah Bustani
http://www.wikidata.org/entity/Q16644419,Jacques Worth
http://www.wikidata.org/entity/Q16658127,Boris Bidjan Saberi
http://www.wikidata.org/entity/Q16662888,Marcel Marongiu
http://www.wikidata.org/entity/Q16663540,Martin Grant
http://www.wikidata.org/entity/Q16665489,Muguette Buhler
http://www.wikidata.org/entity/Q16683689,Yiqing Yin
http://www.wikidata.org/entity/Q16698229,Nadya Dorofeeva
http://www.wikidata.org/entity/Q16708160,Oksana Mukha
http://www.wikidata.org/entity/Q16727490,Bessarion
http://www.wikidata.org/entity/Q16727497,James Pasqual Bettio
http://www.wikidata.org/entity/Q16727925,Angel Chang
http://www.wikidata.org/entity/Q16728041,Matthew Christopher
http://www.wikidata.org/entity/Q16728694,John Dumelo
http://www.wikidata.org/entity/Q16728992,Nicola Finetti
http://www.wikidata.org/entity/Q16729758,Kimberly Hendrix
http://www.wikidata.org/entity/Q16729825,Jessie Hill
http://www.wikidata.org/entity/Q16729843,Solveig Hisdal
http://www.wikidata.org/entity/Q16730164,Eli James
http://www.wikidata.org/entity/Q16730760,Keti Chkhikvadze
http://www.wikidata.org/entity/Q16731029,Reed Krakoff
http://www.wikidata.org/entity/Q16731199,Kate Lambert
http://www.wikidata.org/entity/Q16731212,Hernan Lander
http://www.wikidata.org/entity/Q16731357,Soojin Lee
http://www.wikidata.org/entity/Q16731478,Bettina Liano
http://www.wikidata.org/entity/Q16732894,Peter Morrissey
http://www.wikidata.org/entity/Q16733023,Malini Murjani
http://www.wikidata.org/entity/Q16733603,Melissa Odabash
http://www.wikidata.org/entity/Q16733945,Kimberly Ovitz
http://www.wikidata.org/entity/Q16734008,Pascaline Edwards
http://www.wikidata.org/entity/Q16734495,Sarah Phillips
http://www.wikidata.org/entity/Q16734826,Pernia Qureshi
http://www.wikidata.org/entity/Q16738959,Muma Gee
http://www.wikidata.org/entity/Q16745155,Alabama Chanin
http://www.wikidata.org/entity/Q16745350,Jeff Garner
http://www.wikidata.org/entity/Q16751082,Sue Wong
http://www.wikidata.org/entity/Q16769657,Bethany Mota
http://www.wikidata.org/entity/Q16831505,Gaby Jouval
http://www.wikidata.org/entity/Q16855170,Mason Ewing
http://www.wikidata.org/entity/Q16875917,Dennis Comeau
http://www.wikidata.org/entity/Q16885807,Eugene Souleiman
http://www.wikidata.org/entity/Q16887689,Asma Hussain
http://www.wikidata.org/entity/Q16905948,Jackson Wang
http://www.wikidata.org/entity/Q16913526,Łukasz Jemioł
http://www.wikidata.org/entity/Q16934990,Douglas Ferguson
http://www.wikidata.org/entity/Q16935052,José Eisenberg
http://www.wikidata.org/entity/Q16940928,Renata Adegas
http://www.wikidata.org/entity/Q16942125,María del Pilar Castaño Valencia
http://www.wikidata.org/entity/Q16948461,Madeleine Vramant
http://www.wikidata.org/entity/Q16965901,Paul Zemmour
http://www.wikidata.org/entity/Q16976870,Van Day Truex
http://www.wikidata.org/entity/Q16980006,Sandeep Khosla
http://www.wikidata.org/entity/Q16980784,Sabine Seymour
http://www.wikidata.org/entity/Q16989579,Mert Otsamo
http://www.wikidata.org/entity/Q17002361,Shivaji Dutta
http://www.wikidata.org/entity/Q17012424,Auguste Soesastro
http://www.wikidata.org/entity/Q17015889,Ronen Chen
http://www.wikidata.org/entity/Q17016965,Shannon Wilson
http://www.wikidata.org/entity/Q17034549,Margarita Nuez Farnos
http://www.wikidata.org/entity/Q17048051,Gaston-Lucien Worth
http://www.wikidata.org/entity/Q17050258,Dato' Farah Khan
http://www.wikidata.org/entity/Q17058192,Nora Farah
http://www.wikidata.org/entity/Q17058521,Ellinor Flor
http://www.wikidata.org/entity/Q17063399,Lea Seong
http://www.wikidata.org/entity/Q17094094,Tina Haagensen
http://www.wikidata.org/entity/Q17097586,Rupert Lycett Green
http://www.wikidata.org/entity/Q17102565,Wenche Lyche
http://www.wikidata.org/entity/Q17124397,Collin Thompson
http://www.wikidata.org/entity/Q17143447,Scott Sternberg
http://www.wikidata.org/entity/Q17146204,Kofi Ansah
http://www.wikidata.org/entity/Q17149750,Ada Zanditon
http://www.wikidata.org/entity/Q17150733,Kiki Byrne
http://www.wikidata.org/entity/Q17150931,Folake Coker
http://www.wikidata.org/entity/Q17154369,Julie de Libran
http://www.wikidata.org/entity/Q17156458,Helen Storey
http://www.wikidata.org/entity/Q17160809,Noritaka Tatehana
http://www.wikidata.org/entity/Q17164816,Pat McDonagh
http://www.wikidata.org/entity/Q17180652,Georges Hobeika
http://www.wikidata.org/entity/Q17183563,Jonathan Koon
http://www.wikidata.org/entity/Q17193149,Haru Isomura
http://www.wikidata.org/entity/Q17198034,Adriano Goldschmied
http://www.wikidata.org/entity/Q17198225,Jonny Johansson
http://www.wikidata.org/entity/Q17198392,Tracey Neuls
http://www.wikidata.org/entity/Q17199161,Thea Porter
http://www.wikidata.org/entity/Q17210498,Hiromi Yoshida
http://www.wikidata.org/entity/Q17217756,Yōko Watanabe
http://www.wikidata.org/entity/Q17219094,Jin Okuma
http://www.wikidata.org/entity/Q17299973,Joan Calabrese
http://www.wikidata.org/entity/Q17300984,Carme Mir i Llusada
http://www.wikidata.org/entity/Q17320641,John Michael Ingram
http://www.wikidata.org/entity/Q17380140,Arto Elovirta
http://www.wikidata.org/entity/Q17381584,Ritva Kellokumpu
http://www.wikidata.org/entity/Q17381799,Mauri Koponen
http://www.wikidata.org/entity/Q17381841,Reino Koski
http://www.wikidata.org/entity/Q17381880,Kristina Jakobsson-Kärki
http://www.wikidata.org/entity/Q17381919,Anneli Kukkonen
http://www.wikidata.org/entity/Q17382213,Irja Leimu
http://www.wikidata.org/entity/Q17382242,Kari Lepistö
http://www.wikidata.org/entity/Q17382366,Esa Lukala
http://www.wikidata.org/entity/Q17383850,Matti Seppänen
http://www.wikidata.org/entity/Q17384806,Sirkka Vesa-Kantele
http://www.wikidata.org/entity/Q17385956,Gene Krell
http://www.wikidata.org/entity/Q17385968,Massimiliano Giornetti
http://www.wikidata.org/entity/Q17386498,Jennifer Ouellette
http://www.wikidata.org/entity/Q17386616,Catherine Rayner
http://www.wikidata.org/entity/Q17386661,Neisha Crosland
http://www.wikidata.org/entity/Q17388817,Manuel Tarrazo
http://www.wikidata.org/entity/Q17394767,Jean-Charles Worth
http://www.wikidata.org/entity/Q17402536,Tom Gilbey
http://www.wikidata.org/entity/Q17402539,Sally Tuffin
http://www.wikidata.org/entity/Q17402553,James Wedge
http://www.wikidata.org/entity/Q17402698,John Crittle
http://www.wikidata.org/entity/Q17403012,Stuart Trevor
http://www.wikidata.org/entity/Q17403014,Julie Verhoeven
http://www.wikidata.org/entity/Q17403016,Victoria Gres
http://www.wikidata.org/entity/Q17403248,Suzan Mutesi
http://www.wikidata.org/entity/Q17410486,Didit Hediprasetyo
http://www.wikidata.org/entity/Q17411310,Nachiket Barve
http://www.wikidata.org/entity/Q17418399,Caroline Charles
http://www.wikidata.org/entity/Q17421412,Janey Ironside
http://www.wikidata.org/entity/Q17430856,Josip Gumzej
http://www.wikidata.org/entity/Q17432122,Nicole Warne
http://www.wikidata.org/entity/Q17438425,Ginette Spanier
http://www.wikidata.org/entity/Q17447311,Maire Valdma
http://www.wikidata.org/entity/Q17466366,Jeremy Laing
http://www.wikidata.org/entity/Q17466480,Rosie Mercado
http://www.wikidata.org/entity/Q17466561,Nour Hage
http://www.wikidata.org/entity/Q17484137,Troy Costa
http://www.wikidata.org/entity/Q17484245,Alice Pollock
http://www.wikidata.org/entity/Q17486592,Selim Mouzannar
http://www.wikidata.org/entity/Q17489575,Kimberly Castillo
http://www.wikidata.org/entity/Q17496503,Digby Morton
http://www.wikidata.org/entity/Q17496748,Klára Zsindelyné Tüdős
http://www.wikidata.org/entity/Q17505292,Naama Bezalel
http://www.wikidata.org/entity/Q17508403,Charles Creed
http://www.wikidata.org/entity/Q17508649,Robyn Berkley
http://www.wikidata.org/entity/Q17517119,Sarah Javed
http://www.wikidata.org/entity/Q17517179,Mai Atafo
http://www.wikidata.org/entity/Q17523744,Christophe Lemaire
http://www.wikidata.org/entity/Q17541030,Maureen Baker
http://www.wikidata.org/entity/Q17566321,Bas Kosters
http://www.wikidata.org/entity/Q17579851,Murray Arbeid
http://www.wikidata.org/entity/Q17580304,Mo'Cheddah
http://www.wikidata.org/entity/Q17612248,Diane Gilman
http://www.wikidata.org/entity/Q17612524,Romain Kremer
http://www.wikidata.org/entity/Q17612561,Dan Liu
http://www.wikidata.org/entity/Q17626533,Elspeth Champcommunal
http://www.wikidata.org/entity/Q17626863,Michael Sherard
http://www.wikidata.org/entity/Q17627228,Robert Kupisz
http://www.wikidata.org/entity/Q17633072,Glenda Reyna
http://www.wikidata.org/entity/Q17708825,Radhika Khanna
http://www.wikidata.org/entity/Q17722585,Lori Goldstein
http://www.wikidata.org/entity/Q17859711,Ruth Sacks Caplin
http://www.wikidata.org/entity/Q17917719,Edmund Kara
http://www.wikidata.org/entity/Q17993215,Atoosa Ghalamfarsaei
http://www.wikidata.org/entity/Q17996436,Pedro del Hierro
http://www.wikidata.org/entity/Q17998201,Anne Rufaidah
http://www.wikidata.org/entity/Q18009204,Sheridan Barnett
http://www.wikidata.org/entity/Q18021860,Karolin Klimek
http://www.wikidata.org/entity/Q18022061,Risto Bimbiloski
http://www.wikidata.org/entity/Q18062444,Michael Rainey
http://www.wikidata.org/entity/Q18085857,Georgia Hardinge
http://www.wikidata.org/entity/Q18105650,Philip Somerville
http://www.wikidata.org/entity/Q18114453,Zdenek Janda
http://www.wikidata.org/entity/Q18123655,Nikolija Jovanović
http://www.wikidata.org/entity/Q18148459,Marzia Kjellberg
http://www.wikidata.org/entity/Q18157568,Marialia Pacitto
http://www.wikidata.org/entity/Q18161666,Nigel Cabourn
http://www.wikidata.org/entity/Q18162653,Lucy Tammam
http://www.wikidata.org/entity/Q18162738,Aage Thaarup
http://www.wikidata.org/entity/Q18163294,Otto Lucas
http://www.wikidata.org/entity/Q18164003,Angele Delanghe
http://www.wikidata.org/entity/Q18164010,Michael Donnellan
http://www.wikidata.org/entity/Q18164209,Bianca Mosca
http://www.wikidata.org/entity/Q18164220,Trevor Myles
http://www.wikidata.org/entity/Q18164303,Peter Russell
http://www.wikidata.org/entity/Q18164645,Neil Winterbotham
http://www.wikidata.org/entity/Q18166908,Sophia Tolli
http://www.wikidata.org/entity/Q18191458,Bracha Baron
http://www.wikidata.org/entity/Q18201825,Carla Fernández
http://www.wikidata.org/entity/Q18203780,Hagar Alembik Hazofe
http://www.wikidata.org/entity/Q18205325,Yeojin Bae
http://www.wikidata.org/entity/Q18205868,Louis-Marie de Castelbajac
http://www.wikidata.org/entity/Q18209916,Olivier Rousteing
http://www.wikidata.org/entity/Q18217328,Rachel Trevor-Morgan
http://www.wikidata.org/entity/Q18217454,Amir Taghi
http://www.wikidata.org/entity/Q18225299,Elly Lamaker
